=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.14 11:22:39 =~=~=~=~=~=~=~=~=~=~=~=
20.70,32591
19.75,23.62,21.69,315021
20.00,23.62,21.81,315760
20.25,23.56,21.91,316499
20.25,23.62,21.94,317239
20.50,23.62,22.06,317978
20.25,23.56,21.91,318717
20.25,23.62,21.94,319457
20.25,23.62,21.94,320196
20.25,23.62,21.94,320935
20.25,23.62,21.94,321675
20.25,23.62,21.94,322414
20.25,23.62,21.94,323154
20.25,23.62,21.94,323894
20.25,23.62,21.94,324633
20.00,23.62,21.81,325372
20.00,23.62,21.81,326112
20.25,23.62,21.94,326851
20.00,23.62,21.81,327590
20.25,23.62,21.94,328330
20.00,23.62,21.81,329069
20.00,23.62,21.81,329808
20.00,23.62,21.81,330548
19.75,23.62,21.69,331287
20.00,23.62,21.81,332026
20.00,23.62,21.81,332766
20.00,23.62,21.81,333505
20.25,23.62,21.94,334244
20.50,23.62,22.06,334984
20.25,23.62,21.94,335724
20.50,23.62,22.06,336463
20.50,23.62,22.06,337203
20.50,23.62,22.06,337942
20.50,23.62,22.06,338681
20.25,23.62,21.94,339421
20.25,23.62,21.94,340160
20.25,23.62,21.94,340899
20.25,23.62,21.94,341639
20.25,23.62,21.94,342378
20.25,23.62,21.94,343117
20.00,23.62,21.81,343857
20.00,23.62,21.81,344596
20.00,23.62,21.81,345335
20.25,23.62,21.94,346075
20.25,23.62,21.94,346815
20.00,23.62,21.81,347554
20.25,23.62,21.94,348294
20.50,23.62,22.06,349033
21.25,23.62,22.44,349772
21.75,23.62,22.69,350512
21.50,23.62,22.56,351251
21.25,23.62,22.44,351990
21.00,23.62,22.31,352730
21.00,23.62,22.31,353469
21.00,23.62,22.31,354208
20.75,23.62,22.19,354948
21.00,23.62,22.31,355687
21.00,23.62,22.31,356426
21.00,23.62,22.31,357167
21.00,23.69,22.34,357906
21.00,23.62,22.31,358645
21.25,23.62,22.44,359385
21.25,23.62,22.44,360124
21.25,23.62,22.44,360863
21.00,23.62,22.31,361603
21.00,23.62,22.31,362342
21.00,23.62,22.31,363081
21.00,23.62,22.31,363821
20.75,23.62,22.19,364560
21.00,23.62,22.31,365299
21.00,23.62,22.31,366039
21.00,23.62,22.31,366778
21.00,23.62,22.31,367517
20.75,23.62,22.19,368257
20.50,23.62,22.06,368997
20.50,23.62,22.06,369736
20.50,23.62,22.06,370476
20.50,23.62,22.06,371215
20.50,23.62,22.06,371954
20.50,23.62,22.06,372694
20.75,23.62,22.19,373433
